"mident","mois","actif","actifp","actifs","agea"
7304730001,13,1,1,0,52.166668
7304730001,14,1,1,0,52.25
7304730001,15,1,1,0,52.333332
7304730001,16,1,1,0,52.416668
7304730001,17,1,1,0,52.5
7304730001,18,1,1,0,52.583332
7304730001,19,1,1,0,52.666668
7304730001,20,1,1,0,52.75
7304730001,21,1,1,0,52.833332
7304730001,22,1,1,0,52.916668
7304730001,23,1,1,0,53
7304730001,24,1,1,0,53.083332
7304769001,13,1,1,0,32.416668
7304769001,14,1,1,0,32.5
7304769001,15,1,1,0,32.583332
7304769001,16,1,1,0,32.666668
7304769001,17,1,1,0,32.75
7304769001,18,1,1,0,32.833332
7304769001,19,1,1,0,32.916668
7304769001,20,1,1,0,33
7304769001,21,1,1,0,33.083332
7304769001,22,1,1,0,33.166668
7304769001,23,1,1,0,33.25
7304769001,24,1,1,0,33.333332
7304974001,13,1,1,0,48.75
7304974001,14,1,1,0,48.833332
7304974001,15,1,1,0,48.916668
7304974001,16,1,1,0,49
7304974001,17,1,1,0,49.083332
7304974001,18,1,1,0,49.166668
7304974001,19,1,1,0,49.25
7304974001,20,1,1,0,49.333332
7304974001,21,1,1,0,49.416668
7304974001,22,1,1,0,49.5
7304974001,23,1,1,0,49.583332
7304974001,24,1,1,0,49.666668
7400113001,13,1,1,0,56.833332
7400113001,14,1,1,0,56.916668
7400113001,15,1,1,0,57
7400113001,16,1,1,0,57.083332
7400113001,17,1,1,0,57.166668
7400113001,18,1,1,0,57.25
7400113001,19,1,1,0,57.333332
7400113001,20,1,1,0,57.416668
7400113001,21,1,1,0,57.5
7400113001,22,1,1,0,57.583332
7400113001,23,1,1,0,57.666668
7400113001,24,1,1,0,57.75
7400258001,13,1,1,0,52
7400258001,14,1,1,0,52.083332
7400258001,15,1,1,0,52.166668
7400258001,16,1,1,0,52.25
7400258001,17,1,1,0,52.333332
7400258001,18,1,1,0,52.416668
7400258001,19,1,1,0,52.5
7400258001,20,1,1,0,52.583332
7400258001,21,1,1,0,52.666668
7400258001,22,1,1,0,52.75
7400258001,23,1,1,0,52.833332
7400258001,24,0,0,0,52.916668
7401349001,13,1,1,0,26.166666
7401349001,14,1,1,0,26.25
7401349001,15,1,1,0,26.333334
7401349001,16,0,0,0,26.416666
7401349001,17,0,0,0,26.5
7401349001,18,0,0,0,26.583334
7401349001,19,0,0,0,26.666666
7401349001,20,0,0,0,26.75
7401349001,21,1,1,0,26.833334
7401349001,22,1,1,0,26.916666
7401349001,23,1,1,0,27
7401349001,24,1,1,0,27.083334
8200228001,13,1,1,0,37
8200228001,14,1,1,0,37.083332
8200228001,15,1,1,0,37.166668
8200228001,16,1,1,0,37.25
8200228001,17,1,1,0,37.333332
8200228001,18,1,1,0,37.416668
8200228001,19,1,1,0,37.5
8200228001,20,1,1,0,37.583332
8200228001,21,1,1,0,37.666668
8200228001,22,1,1,0,37.75
8200228001,23,1,1,0,37.833332
8200228001,24,1,1,0,37.916668
8200813001,13,1,1,0,56.75
8200813001,14,1,1,0,56.833332
8200813001,15,1,1,0,56.916668
8200813001,16,1,1,0,57
8200813001,17,1,1,0,57.083332
8200813001,18,1,1,0,57.166668
8200813001,19,1,1,0,57.25
8200813001,20,1,1,0,57.333332
8200813001,21,1,1,0,57.416668
8200813001,22,1,1,0,57.5
8200813001,23,1,1,0,57.583332
8200813001,24,1,1,0,57.666668
8200868001,13,1,1,0,30.333334
8200868001,14,1,1,0,30.416666
8200868001,15,1,1,0,30.5
8200868001,16,1,1,0,30.583334
8200868001,17,1,1,0,30.666666
8200868001,18,1,1,0,30.75
8200868001,19,1,1,0,30.833334
8200868001,20,1,1,0,30.916666
8200868001,21,1,1,0,31
8200868001,22,1,1,0,31.083334
8200868001,23,1,1,0,31.166666
8200868001,24,1,1,0,31.25
8201159001,13,1,1,0,55.083332
8201159001,14,1,1,0,55.166668
8201159001,15,1,1,0,55.25
8201159001,16,1,1,0,55.333332
8201159001,17,1,1,0,55.416668
8201159001,18,1,1,0,55.5
8201159001,19,1,1,0,55.583332
8201159001,20,1,1,0,55.666668
8201159001,21,1,1,0,55.75
8201159001,22,1,1,0,55.833332
8201159001,23,1,1,0,55.916668
8201159001,24,1,1,0,56
8201357001,13,1,1,0,36.583332
8201357001,14,1,1,0,36.666668
8201357001,15,1,1,0,36.75
8201357001,16,1,1,0,36.833332
8201357001,17,1,1,0,36.916668
8201357001,18,1,1,0,37
8201357001,19,1,1,0,37.083332
8201357001,20,1,1,0,37.166668
8201357001,21,1,1,0,37.25
8201357001,22,1,1,0,37.333332
8201357001,23,1,1,0,37.416668
8201357001,24,1,1,0,37.5
8201799001,13,0,0,0,40.166668
8201799001,14,0,0,0,40.25
8201799001,15,0,0,0,40.333332
8201799001,16,0,0,0,40.416668
8201799001,17,1,1,0,40.5
8201799001,18,1,1,0,40.583332
8201799001,19,1,1,0,40.666668
8201799001,20,1,1,0,40.75
8201799001,21,1,1,0,40.833332
8201799001,22,1,1,0,40.916668
8201799001,23,1,1,0,41
8201799001,24,1,1,0,41.083332
8201807001,13,0,0,0,56.666668
8201807001,14,0,0,0,56.75
8201807001,15,0,0,0,56.833332
8201807001,16,0,0,0,56.916668
8201807001,17,0,0,0,57
8201807001,18,0,0,0,57.083332
8201807001,19,0,0,0,57.166668
8201807001,20,0,0,0,57.25
8201807001,21,0,0,0,57.333332
8201807001,22,0,0,0,57.416668
8201807001,23,0,0,0,57.5
8201807001,24,0,0,0,57.583332
8201863001,13,1,1,0,38.583332
8201863001,14,1,1,0,38.666668
8201863001,15,1,1,0,38.75
8201863001,16,1,1,0,38.833332
8201863001,17,1,1,0,38.916668
8201863001,18,1,1,0,39
8201863001,19,1,1,0,39.083332
8201863001,20,1,1,0,39.166668
8201863001,21,1,1,0,39.25
8201863001,22,1,1,0,39.333332
8201863001,23,1,1,0,39.416668
8201863001,24,1,1,0,39.5
8201870001,13,0,0,0,42.583332
8201870001,14,0,0,0,42.666668
8201870001,15,0,0,0,42.75
8201870001,16,0,0,0,42.833332
8201870001,17,0,0,0,42.916668
8201870001,18,0,0,0,43
8201870001,19,0,0,0,43.083332
8201870001,20,0,0,0,43.166668
8201870001,21,0,0,0,43.25
8201870001,22,0,0,0,43.333332
8201870001,23,0,0,0,43.416668
8201870001,24,0,0,0,43.5
8201889001,13,1,1,0,55.583332
8201889001,14,1,1,0,55.666668
8201889001,15,1,1,0,55.75
8201889001,16,1,1,0,55.833332
8201889001,17,1,1,0,55.916668
8201889001,18,1,1,0,56
8201889001,19,1,1,0,56.083332
8201889001,20,1,1,0,56.166668
8201889001,21,1,1,0,56.25
8201889001,22,1,1,0,56.333332
8201889001,23,1,1,0,56.416668
8201889001,24,1,1,0,56.5
8202109001,13,1,1,0,48.166668
8202109001,14,1,1,0,48.25
8202109001,15,1,1,0,48.333332
8202109001,16,1,1,0,48.416668
8202109001,17,1,1,0,48.5
8202109001,18,1,1,0,48.583332
8202109001,19,1,1,0,48.666668
8202109001,20,1,1,0,48.75
8202109001,21,1,1,0,48.833332
8202109001,22,1,1,0,48.916668
8202109001,23,1,1,0,49
8202109001,24,1,1,0,49.083332
8202282001,13,0,0,0,26.333334
8202282001,14,1,1,0,26.416666
8202282001,15,1,1,0,26.5
8202282001,16,0,0,0,26.583334
8202282001,17,0,0,0,26.666666
8202282001,18,0,0,0,26.75
8202282001,19,0,0,0,26.833334
8202282001,20,1,1,0,26.916666
8202282001,21,1,1,0,27
8202282001,22,1,1,0,27.083334
8202282001,23,1,1,0,27.166666
8202282001,24,1,1,0,27.25
8202389001,13,1,1,0,58.166668
8202389001,14,1,1,0,58.25
8202389001,15,1,1,0,58.333332
8202389001,16,1,1,0,58.416668
8202389001,17,1,1,0,58.5
8202389001,18,1,1,0,58.583332
8202389001,19,1,1,0,58.666668
8202389001,20,1,1,0,58.75
8202389001,21,1,1,0,58.833332
8202389001,22,1,1,0,58.916668
8202389001,23,1,1,0,59
8202389001,24,1,1,0,59.083332
8202396001,13,1,1,0,48
8202396001,14,1,1,0,48.083332
8202396001,15,1,1,0,48.166668
8202396001,16,1,1,0,48.25
8202396001,17,1,1,0,48.333332
8202396001,18,1,1,0,48.416668
8202396001,19,1,1,0,48.5
8202396001,20,1,1,0,48.583332
8202396001,21,1,1,0,48.666668
8202396001,22,1,1,0,48.75
8202396001,23,1,1,0,48.833332
8202396001,24,1,1,0,48.916668
8202435001,13,1,1,0,22.666666
8202435001,14,1,1,0,22.75
8202435001,15,1,1,0,22.833334
8202435001,16,1,1,0,22.916666
8202435001,17,1,1,0,23
8202435001,18,1,1,0,23.083334
8202435001,19,1,1,0,23.166666
8202435001,20,1,1,0,23.25
8202435001,21,1,1,0,23.333334
8202435001,22,1,1,0,23.416666
8202435001,23,1,1,0,23.5
8202435001,24,1,1,0,23.583334
8202723001,13,1,1,0,25.333334
8202723001,14,1,1,0,25.416666
8202723001,15,1,1,0,25.5
8202723001,16,1,1,0,25.583334
8202723001,17,1,1,0,25.666666
8202723001,18,1,1,0,25.75
8202723001,19,1,1,0,25.833334
8202723001,20,1,1,0,25.916666
8202723001,21,1,1,0,26
8202723001,22,1,1,0,26.083334
8202723001,23,1,1,0,26.166666
8202723001,24,1,1,0,26.25
8202903001,13,1,1,0,50.916668
8202903001,14,1,1,0,51
8202903001,15,1,1,0,51.083332
8202903001,16,1,1,0,51.166668
8202903001,17,1,1,0,51.25
8202903001,18,1,1,0,51.333332
8202903001,19,1,1,0,51.416668
8202903001,20,1,1,0,51.5
8202903001,21,1,1,0,51.583332
8202903001,22,1,1,0,51.666668
8202903001,23,1,1,0,51.75
8202903001,24,1,1,0,51.833332
8202976001,13,1,1,0,37
8202976001,14,1,1,0,37.083332
8202976001,15,1,1,0,37.166668
8202976001,16,1,1,0,37.25
8202976001,17,1,1,0,37.333332
8202976001,18,1,1,0,37.416668
8202976001,19,1,1,0,37.5
8202976001,20,1,1,0,37.583332
8202976001,21,1,1,0,37.666668
8202976001,22,1,1,0,37.75
8202976001,23,1,1,0,37.833332
8202976001,24,1,1,0,37.916668
8202992001,13,1,1,0,20.333334
8202992001,14,1,1,0,20.416666
8202992001,15,1,1,0,20.5
8202992001,16,1,1,0,20.583334
8202992001,17,1,1,0,20.666666
8202992001,18,1,1,0,20.75
8202992001,19,1,1,0,20.833334
8202992001,20,1,1,0,20.916666
8202992001,21,1,1,0,21
8202992001,22,1,1,0,21.083334
8202992001,23,1,1,0,21.166666
8202992001,24,1,1,0,21.25
8203485001,13,1,1,0,44.666668
8203485001,14,1,1,0,44.75
8203485001,15,1,1,0,44.833332
8203485001,16,1,1,0,44.916668
8203485001,17,1,1,0,45
8203485001,18,1,1,0,45.083332
8203485001,19,1,1,0,45.166668
8203485001,20,1,1,0,45.25
8203485001,21,1,1,0,45.333332
8203485001,22,1,1,0,45.416668
8203485001,23,1,1,0,45.5
8203485001,24,1,1,0,45.583332
8203524001,13,1,1,0,33.666668
8203524001,14,1,1,0,33.75
8203524001,15,1,1,0,33.833332
8203524001,16,1,1,0,33.916668
8203524001,17,1,1,0,34
8203524001,18,1,1,0,34.083332
8203524001,19,1,1,0,34.166668
8203524001,20,1,1,0,34.25
8203524001,21,1,1,0,34.333332
8203524001,22,1,1,0,34.416668
8203524001,23,1,1,0,34.5
8203524001,24,1,1,0,34.583332
8203672001,13,1,1,0,44.166668
8203672001,14,1,1,0,44.25
8203672001,15,1,1,0,44.333332
8203672001,16,1,1,0,44.416668
8203672001,17,1,1,0,44.5
8203672001,18,1,1,0,44.583332
8203672001,19,1,1,0,44.666668
8203672001,20,1,1,0,44.75
8203672001,21,1,1,0,44.833332
8203672001,22,1,1,0,44.916668
8203672001,23,1,1,0,45
8203672001,24,1,1,0,45.083332
8203863001,13,1,1,0,42.75
8203863001,14,1,1,0,42.833332
8203863001,15,0,0,0,42.916668
8203863001,16,0,0,0,43
8203863001,17,0,0,0,43.083332
8203863001,18,0,0,0,43.166668
8203863001,19,0,0,0,43.25
8203863001,20,0,0,0,43.333332
8203863001,21,0,0,0,43.416668
8203863001,22,0,0,0,43.5
8203863001,23,0,0,0,43.583332
8203863001,24,0,0,0,43.666668
8203926001,13,1,0,1,24.25
8203926001,14,0,0,0,24.333334
8203926001,15,0,0,0,24.416666
8203926001,16,0,0,0,24.5
8203926001,17,0,0,0,24.583334
8203926001,18,0,0,0,24.666666
8203926001,19,1,1,0,24.75
8203926001,20,1,1,0,24.833334
8203926001,21,1,1,0,24.916666
8203926001,22,1,1,0,25
8203926001,23,1,1,0,25.083334
8203926001,24,1,1,0,25.166666
8203997001,13,1,1,0,37
8203997001,14,1,1,0,37.083332
8203997001,15,1,1,0,37.166668
8203997001,16,1,1,0,37.25
8203997001,17,1,1,0,37.333332
8203997001,18,1,1,0,37.416668
8203997001,19,1,1,0,37.5
8203997001,20,1,1,0,37.583332
8203997001,21,1,1,0,37.666668
8203997001,22,1,1,0,37.75
8203997001,23,1,1,0,37.833332
8203997001,24,1,1,0,37.916668
8204501001,13,0,0,0,23
8204501001,14,1,1,0,23.083334
8204501001,15,1,1,0,23.166666
8204501001,16,1,1,0,23.25
8204501001,17,1,1,0,23.333334
8204501001,18,1,1,0,23.416666
8204501001,19,1,1,0,23.5
8204501001,20,1,1,0,23.583334
8204501001,21,1,1,0,23.666666
8204501001,22,1,1,0,23.75
8204501001,23,1,1,0,23.833334
8204501001,24,1,1,0,23.916666
8204677001,13,1,1,0,52.916668
8204677001,14,1,1,0,53
8204677001,15,1,1,0,53.083332
8204677001,16,1,1,0,53.166668
8204677001,17,1,1,0,53.25
8204677001,18,1,1,0,53.333332
8204677001,19,1,1,0,53.416668
8204677001,20,1,1,0,53.5
8204677001,21,1,1,0,53.583332
8204677001,22,1,1,0,53.666668
8204677001,23,1,1,0,53.75
8204677001,24,1,1,0,53.833332
8204802001,13,1,1,0,33.916668
8204802001,14,1,1,0,34
8204802001,15,1,1,0,34.083332
8204802001,16,1,1,0,34.166668
8204802001,17,1,1,0,34.25
8204802001,18,1,1,0,34.333332
8204802001,19,1,1,0,34.416668
8204802001,20,1,1,0,34.5
8204802001,21,1,1,0,34.583332
8204802001,22,1,1,0,34.666668
8204802001,23,1,1,0,34.75
8204802001,24,1,1,0,34.833332
8204868001,13,0,0,0,39.833332
8204868001,14,0,0,0,39.916668
8204868001,15,0,0,0,40
8204868001,16,0,0,0,40.083332
8204868001,17,0,0,0,40.166668
8204868001,18,0,0,0,40.25
8204868001,19,0,0,0,40.333332
8204868001,20,0,0,0,40.416668
8204868001,21,0,0,0,40.5
8204868001,22,0,0,0,40.583332
8204868001,23,0,0,0,40.666668
8204868001,24,0,0,0,40.75
8204914001,13,1,1,0,40.916668
8204914001,14,1,1,0,41
8204914001,15,1,1,0,41.083332
8204914001,16,1,1,0,41.166668
8204914001,17,1,1,0,41.25
8204914001,18,1,1,0,41.333332
8204914001,19,1,1,0,41.416668
8204914001,20,1,1,0,41.5
8204914001,21,1,1,0,41.583332
8204914001,22,1,1,0,41.666668
8204914001,23,1,1,0,41.75
8204914001,24,1,1,0,41.833332
8204947001,13,0,0,0,37.166668
8204947001,14,0,0,0,37.25
8204947001,15,0,0,0,37.333332
8204947001,16,0,0,0,37.416668
8204947001,17,0,0,0,37.5
8204947001,18,0,0,0,37.583332
8204947001,19,0,0,0,37.666668
8204947001,20,0,0,0,37.75
8204947001,21,0,0,0,37.833332
8204947001,22,0,0,0,37.916668
8204947001,23,0,0,0,38
8204947001,24,0,0,0,38.083332
8205045001,13,1,1,0,56.416668
8205045001,14,1,1,0,56.5
8205045001,15,1,1,0,56.583332
8205045001,16,1,1,0,56.666668
8205045001,17,1,1,0,56.75
8205045001,18,1,1,0,56.833332
8205045001,19,1,1,0,56.916668
8205045001,20,1,1,0,57
8205045001,21,1,1,0,57.083332
8205045001,22,1,1,0,57.166668
8205045001,23,1,1,0,57.25
8205045001,24,1,1,0,57.333332
8205056001,13,0,0,0,20.333334
8205056001,14,0,0,0,20.416666
8205056001,15,0,0,0,20.5
8205056001,16,0,0,0,20.583334
8205056001,17,0,0,0,20.666666
8205056001,18,0,0,0,20.75
8205056001,19,0,0,0,20.833334
8205056001,20,0,0,0,20.916666
8205056001,21,0,0,0,21
8205056001,22,0,0,0,21.083334
8205056001,23,0,0,0,21.166666
8205056001,24,0,0,0,21.25
8205122001,13,1,1,0,26.583334
8205122001,14,1,1,0,26.666666
8205122001,15,1,1,0,26.75
8205122001,16,1,1,0,26.833334
8205122001,17,1,1,0,26.916666
8205122001,18,1,1,0,27
8205122001,19,1,1,0,27.083334
8205122001,20,1,1,0,27.166666
8205122001,21,1,1,0,27.25
8205122001,22,1,1,0,27.333334
8205122001,23,1,1,0,27.416666
8205122001,24,1,1,0,27.5
8205782001,13,1,1,0,25.333334
8205782001,14,1,1,0,25.416666
8205782001,15,1,1,0,25.5
8205782001,16,1,1,0,25.583334
8205782001,17,1,1,0,25.666666
8205782001,18,1,1,0,25.75
8205782001,19,1,1,0,25.833334
8205782001,20,1,1,0,25.916666
8205782001,21,1,1,0,26
8205782001,22,1,1,0,26.083334
8205782001,23,1,1,0,26.166666
8205782001,24,1,1,0,26.25
8205870001,13,0,0,0,25.666666
8205870001,14,0,0,0,25.75
8205870001,15,0,0,0,25.833334
8205870001,16,0,0,0,25.916666
8205870001,17,1,1,0,26
8205870001,18,1,1,0,26.083334
8205870001,19,1,1,0,26.166666
8205870001,20,0,0,0,26.25
8205870001,21,1,1,0,26.333334
8205870001,22,1,1,0,26.416666
8205870001,23,1,1,0,26.5
8205870001,24,1,1,0,26.583334
8205935001,13,1,1,0,24.25
8205935001,14,1,1,0,24.333334
8205935001,15,0,0,0,24.416666
8205935001,16,0,0,0,24.5
8205935001,17,0,0,0,24.583334
8205935001,18,0,0,0,24.666666
8205935001,19,0,0,0,24.75
8205935001,20,0,0,0,24.833334
8205935001,21,0,0,0,24.916666
8205935001,22,1,1,1,25
8205935001,23,1,1,0,25.083334
8205935001,24,1,1,0,25.166666
8205964001,13,1,1,0,36.666668
8205964001,14,1,1,0,36.75
8205964001,15,1,1,0,36.833332
8205964001,16,1,1,0,36.916668
8205964001,17,1,1,0,37
8205964001,18,1,1,0,37.083332
8205964001,19,1,1,0,37.166668
8205964001,20,1,1,0,37.25
8205964001,21,1,1,0,37.333332
8205964001,22,1,1,0,37.416668
8205964001,23,1,1,0,37.5
8205964001,24,1,1,0,37.583332
8206109001,13,1,1,0,29.5
8206109001,14,1,1,0,29.583334
8206109001,15,1,1,0,29.666666
8206109001,16,1,1,0,29.75
8206109001,17,1,1,0,29.833334
8206109001,18,1,1,0,29.916666
8206109001,19,1,1,0,30
8206109001,20,1,1,0,30.083334
8206109001,21,1,1,0,30.166666
8206109001,22,1,1,0,30.25
8206109001,23,1,1,0,30.333334
8206109001,24,1,1,0,30.416666
8206255001,13,1,1,0,44.416668
8206255001,14,1,1,0,44.5
8206255001,15,1,1,0,44.583332
8206255001,16,1,1,0,44.666668
8206255001,17,1,1,0,44.75
8206255001,18,1,1,0,44.833332
8206255001,19,1,1,0,44.916668
8206255001,20,1,1,0,45
8206255001,21,1,1,0,45.083332
8206255001,22,1,1,0,45.166668
8206255001,23,1,1,0,45.25
8206255001,24,1,1,0,45.333332
8206273001,13,1,1,0,42.916668
8206273001,14,1,1,0,43
8206273001,15,1,1,0,43.083332
8206273001,16,1,1,0,43.166668
8206273001,17,1,1,0,43.25
8206273001,18,1,1,0,43.333332
8206273001,19,1,1,0,43.416668
8206273001,20,1,1,0,43.5
8206273001,21,1,1,0,43.583332
8206273001,22,1,1,0,43.666668
8206273001,23,1,1,0,43.75
8206273001,24,1,1,0,43.833332
8206299001,13,1,1,0,43.25
8206299001,14,1,1,0,43.333332
8206299001,15,1,1,0,43.416668
8206299001,16,1,1,0,43.5
8206299001,17,1,1,0,43.583332
8206299001,18,1,1,0,43.666668
8206299001,19,1,1,0,43.75
8206299001,20,1,1,0,43.833332
8206299001,21,1,1,0,43.916668
8206299001,22,1,1,0,44
8206299001,23,1,1,0,44.083332
8206299001,24,1,1,0,44.166668
8206426001,13,1,1,0,51.916668
8206426001,14,1,1,0,52
8206426001,15,1,1,0,52.083332
8206426001,16,1,1,0,52.166668
8206426001,17,1,1,0,52.25
8206426001,18,1,1,0,52.333332
8206426001,19,1,1,0,52.416668
8206426001,20,1,1,0,52.5
8206426001,21,1,1,0,52.583332
8206426001,22,1,1,0,52.666668
8206426001,23,1,1,0,52.75
8206426001,24,1,1,0,52.833332
8206497001,13,1,1,0,38.416668
8206497001,14,1,1,0,38.5
8206497001,15,1,1,0,38.583332
8206497001,16,1,1,0,38.666668
8206497001,17,1,1,0,38.75
8206497001,18,1,1,0,38.833332
8206497001,19,1,1,0,38.916668
8206497001,20,1,1,0,39
8206497001,21,1,1,0,39.083332
8206497001,22,1,1,0,39.166668
8206497001,23,1,1,0,39.25
8206497001,24,1,1,0,39.333332
8206659001,13,1,1,0,27
8206659001,14,1,1,0,27.083334
8206659001,15,1,1,0,27.166666
8206659001,16,1,1,0,27.25
8206659001,17,1,1,0,27.333334
8206659001,18,1,1,0,27.416666
8206659001,19,1,1,0,27.5
8206659001,20,1,1,0,27.583334
8206659001,21,1,1,0,27.666666
8206659001,22,1,1,0,27.75
8206659001,23,1,1,0,27.833334
8206659001,24,1,1,0,27.916666
8206705001,13,0,0,0,44.083332
8206705001,14,0,0,0,44.166668
8206705001,15,0,0,0,44.25
8206705001,16,0,0,0,44.333332
8206705001,17,0,0,0,44.416668
8206705001,18,0,0,0,44.5
8206705001,19,0,0,0,44.583332
8206705001,20,0,0,0,44.666668
8206705001,21,0,0,0,44.75
8206705001,22,0,0,0,44.833332
8206705001,23,0,0,0,44.916668
8206705001,24,0,0,0,45
8206749001,13,0,0,0,25.583334
8206749001,14,0,0,0,25.666666
8206749001,15,0,0,0,25.75
8206749001,16,0,0,0,25.833334
8206749001,17,0,0,0,25.916666
8206749001,18,0,0,0,26
8206749001,19,0,0,0,26.083334
8206749001,20,0,0,0,26.166666
8206749001,21,0,0,0,26.25
8206749001,22,0,0,0,26.333334
8206749001,23,0,0,0,26.416666
8206749001,24,0,0,0,26.5
8206761001,13,1,1,0,32.916668
8206761001,14,1,1,0,33
8206761001,15,1,1,0,33.083332
8206761001,16,1,1,0,33.166668
8206761001,17,1,1,0,33.25
8206761001,18,1,1,0,33.333332
8206761001,19,1,1,0,33.416668
8206761001,20,1,1,0,33.5
8206761001,21,1,1,0,33.583332
8206761001,22,1,1,0,33.666668
8206761001,23,1,1,0,33.75
8206761001,24,1,1,0,33.833332
8206820001,13,1,1,0,29.333334
8206820001,14,1,1,0,29.416666
8206820001,15,1,1,0,29.5
8206820001,16,1,1,0,29.583334
8206820001,17,1,1,0,29.666666
8206820001,18,1,1,0,29.75
8206820001,19,1,1,0,29.833334
8206820001,20,1,1,0,29.916666
8206820001,21,1,1,0,30
8206820001,22,1,1,0,30.083334
8206820001,23,1,1,0,30.166666
8206820001,24,1,1,0,30.25
8206875001,13,1,1,0,29.416666
8206875001,14,1,1,0,29.5
8206875001,15,1,1,0,29.583334
8206875001,16,1,1,0,29.666666
8206875001,17,1,1,0,29.75
8206875001,18,1,1,0,29.833334
8206875001,19,1,1,0,29.916666
8206875001,20,1,1,0,30
8206875001,21,1,1,0,30.083334
8206875001,22,1,1,0,30.166666
8206875001,23,1,1,0,30.25
8206875001,24,1,1,0,30.333334
8206921001,13,1,1,0,38.75
8206921001,14,1,1,0,38.833332
8206921001,15,1,1,0,38.916668
8206921001,16,1,1,0,39
8206921001,17,1,1,0,39.083332
8206921001,18,1,1,0,39.166668
8206921001,19,1,1,0,39.25
8206921001,20,1,1,0,39.333332
8206921001,21,1,1,0,39.416668
8206921001,22,1,1,0,39.5
8206921001,23,1,1,0,39.583332
8206921001,24,1,1,0,39.666668
8206947001,13,1,1,0,29.75
8206947001,14,1,1,0,29.833334
8206947001,15,1,1,0,29.916666
8206947001,16,1,1,0,30
8206947001,17,1,1,0,30.083334
8206947001,18,1,1,0,30.166666
8206947001,19,1,1,0,30.25
8206947001,20,1,1,0,30.333334
8206947001,21,1,1,0,30.416666
8206947001,22,1,1,0,30.5
8206947001,23,1,1,0,30.583334
8206947001,24,1,1,0,30.666666
8207038001,13,1,1,0,48.416668
8207038001,14,1,1,0,48.5
8207038001,15,1,1,0,48.583332
8207038001,16,1,1,0,48.666668
8207038001,17,1,1,0,48.75
8207038001,18,1,1,0,48.833332
8207038001,19,1,1,0,48.916668
8207038001,20,1,1,0,49
8207038001,21,1,1,0,49.083332
8207038001,22,1,1,0,49.166668
8207038001,23,1,1,0,49.25
8207038001,24,1,1,0,49.333332
8207782001,13,1,1,0,39.833332
8207782001,14,1,1,0,39.916668
8207782001,15,1,1,0,40
8207782001,16,1,1,0,40.083332
8207782001,17,1,1,0,40.166668
8207782001,18,1,1,0,40.25
8207782001,19,1,1,0,40.333332
8207782001,20,1,1,0,40.416668
8207782001,21,1,1,0,40.5
8207782001,22,1,1,0,40.583332
8207782001,23,1,1,0,40.666668
8207782001,24,1,1,0,40.75
8207841001,13,0,0,0,39.75
8207841001,14,0,0,0,39.833332
8207841001,15,0,0,0,39.916668
8207841001,16,0,0,0,40
8207841001,17,0,0,0,40.083332
8207841001,18,0,0,0,40.166668
8207841001,19,0,0,0,40.25
8207841001,20,0,0,0,40.333332
8207841001,21,0,0,0,40.416668
8207841001,22,0,0,0,40.5
8207841001,23,0,0,0,40.583332
8207841001,24,0,0,0,40.666668
8207908001,13,1,1,0,34.083332
8207908001,14,1,1,0,34.166668
8207908001,15,1,1,0,34.25
8207908001,16,1,1,0,34.333332
8207908001,17,1,1,0,34.416668
8207908001,18,1,1,0,34.5
8207908001,19,1,1,0,34.583332
8207908001,20,1,1,0,34.666668
8207908001,21,1,1,0,34.75
8207908001,22,1,1,0,34.833332
8207908001,23,1,1,0,34.916668
8207908001,24,1,1,0,35
8208006001,13,1,1,0,28.583334
8208006001,14,1,1,0,28.666666
8208006001,15,1,1,0,28.75
8208006001,16,1,1,0,28.833334
8208006001,17,1,1,0,28.916666
8208006001,18,1,1,0,29
8208006001,19,1,1,0,29.083334
8208006001,20,1,1,0,29.166666
8208006001,21,1,1,0,29.25
8208006001,22,1,1,0,29.333334
8208006001,23,1,1,0,29.416666
8208006001,24,1,1,0,29.5
8208079001,13,1,1,0,53.416668
8208079001,14,1,1,0,53.5
8208079001,15,1,1,0,53.583332
8208079001,16,1,1,0,53.666668
8208079001,17,1,1,0,53.75
8208079001,18,1,1,0,53.833332
8208079001,19,1,1,0,53.916668
8208079001,20,1,1,0,54
8208079001,21,1,1,0,54.083332
8208079001,22,1,1,0,54.166668
8208079001,23,1,1,0,54.25
8208079001,24,1,1,0,54.333332
8208341001,13,1,1,0,49.75
8208341001,14,1,1,0,49.833332
8208341001,15,1,1,0,49.916668
8208341001,16,1,1,0,50
8208341001,17,1,1,0,50.083332
8208341001,18,1,1,0,50.166668
8208341001,19,1,1,0,50.25
8208341001,20,1,1,0,50.333332
8208341001,21,1,1,0,50.416668
8208341001,22,1,1,0,50.5
8208341001,23,1,1,0,50.583332
8208341001,24,1,1,0,50.666668
8208396001,13,1,1,0,47.416668
8208396001,14,1,1,0,47.5
8208396001,15,1,1,0,47.583332
8208396001,16,1,1,0,47.666668
8208396001,17,1,1,0,47.75
8208396001,18,1,1,0,47.833332
8208396001,19,1,1,0,47.916668
8208396001,20,1,1,0,48
8208396001,21,1,1,0,48.083332
8208396001,22,1,1,0,48.166668
8208396001,23,1,1,0,48.25
8208396001,24,1,1,0,48.333332
8208501001,13,0,0,0,44.5
8208501001,14,0,0,0,44.583332
8208501001,15,0,0,0,44.666668
8208501001,16,0,0,0,44.75
8208501001,17,0,0,0,44.833332
8208501001,18,0,0,0,44.916668
